,link,Адрес,Застройщик,Агентство,Частное лицо,Цена,Цена за квадрат,Общая площадь,Жилая площадь,Площадь кухни,Балкон или лоджия,Санузел,Высота потолков,Количество комнат,Этаж,Этажей в доме,Отделка,Пассажирский лифт,Грузовой лифт,Двор,Парковка,Окна,Название новостройки,Официальный застройщик,Тип участия,Срок сдачи,Тип дома,"Корпус, строение",Способ продажи,Вид сделки,Тип комнат
2316,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_217m_319et._2597588140,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,1734629,79937,21.7,,,,,,1,3,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2317,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_217m_619et._2597382185,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,1737026,80047,21.7,,,,,,1,6,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2318,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_217m_219et._2596878786,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,1733031,79863,21.7,,,,,,1,2,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2319,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_217m_1219et._2597786808,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,1734629,79937,21.7,,,,,,1,12,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2320,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_1002m_35et._2438315329,"ул. Большая Стрелецкая, д. 67",Отдел Продаж Застройщиков,,,11670750,116475,100.2,,22.4,,,,3,3,5,без отделки,,,,,,Клубный дом «Renessanse»,ООО «Специализированный Застройщик «ВоронежСтрой»,другое,сдан,монолитно-кирпичный,,,возможна ипотека,изолированные
2321,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_100m_45et._2438335484,"ул. Большая Стрелецкая, д. 67",Отдел Продаж Застройщиков,,,11723300,117233,100.0,,22.3,,,,3,4,5,без отделки,,,,,,Клубный дом «Renessanse»,ООО «Специализированный Застройщик «ВоронежСтрой»,другое,сдан,монолитно-кирпичный,,,возможна ипотека,изолированные
2322,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_807m_1316et._2786835543,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,7908429,97998,80.7,40.9,16.4,лоджия,,2.7,3,13,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
2323,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_807m_916et._2723481088,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,7908429,97998,80.7,40.9,16.4,лоджия,,2.7,3,9,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
2324,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_83m_916et._2723724413,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8133760,97997,83.0,50.8,12.7,лоджия,,2.7,3,9,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
2325,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_833m_1316et._2787775937,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8163151,97997,83.3,46.4,12.7,лоджия,,2.7,3,13,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,панельный,Позиция 12.2,,,"изолированные, смежные"
2326,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_833m_216et._2787778017,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8082350,97027,83.3,46.4,12.7,лоджия,,2.7,3,2,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,панельный,Позиция 12.2,,,"изолированные, смежные"
2327,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_833m_916et._2723114534,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8163151,97997,83.3,46.4,12.7,лоджия,,2.7,3,9,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,панельный,Позиция 12.2,,,"изолированные, смежные"
2328,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_83m_1316et._2786859545,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8133760,97997,83.0,50.8,12.7,лоджия,,2.7,3,13,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
2329,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_428m_221et._2597791213,"ул. Гаршина, д. 25","ГК ""РАЗВИТИЕ""",,,4405310,102928,42.8,,,,,,1,2,21,предчистовая,,,,,,ЖК «Маяковский»,ООО СЗ «Адрем Развитие»,ДДУ по ФЗ 214,3 кв. 2024 года,монолитный,Позиция 4,,,
2330,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_428m_1021et._2693522318,"ул. Гаршина, д. 25","ГК ""РАЗВИТИЕ""",,,4533620,105926,42.8,,,,,,1,10,21,предчистовая,,,,,,ЖК «Маяковский»,ООО СЗ «Адрем Развитие»,ДДУ по ФЗ 214,3 кв. 2024 года,монолитный,Позиция 4,,,
2331,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_428m_921et._2693538290,"ул. Гаршина, д. 25","ГК ""РАЗВИТИЕ""",,,4533620,105926,42.8,,,,,,1,9,21,предчистовая,,,,,,ЖК «Маяковский»,ООО СЗ «Адрем Развитие»,ДДУ по ФЗ 214,3 кв. 2024 года,монолитный,Позиция 4,,,
2332,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_428m_421et._2597422340,"ул. Гаршина, д. 25","ГК ""РАЗВИТИЕ""",,,4533620,105926,42.8,,,,,,1,4,21,предчистовая,,,,,,ЖК «Маяковский»,ООО СЗ «Адрем Развитие»,ДДУ по ФЗ 214,3 кв. 2024 года,монолитный,Позиция 4,,,
2333,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_219et._2597743650,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,2,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2334,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_619et._2597746594,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,6,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2335,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_1619et._2756937131,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,16,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2336,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_819et._2597382147,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,8,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2337,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_319et._2597598808,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,3,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2338,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_338m_1319et._2725792807,"ул. Теплоэнергетиков, д. 15б","ГК ""РАЗВИТИЕ""",,,2699821,79876,33.8,,,,,,1,13,19,предчистовая,,,,,,ЖК «‎Молодежный»,ООО СЗ «‎Профвыбор развитие»,ДДУ по ФЗ 214,4 кв. 2026 года,монолитно-кирпичный,Секция 2,,,
2339,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_532m_1315et._2438270766,"Московский пр-т, д. 48д",Отдел Продаж Застройщиков,,,5054000,95000,53.2,,18.9,,,,2,13,15,без отделки,,,,,,ЖК «Статус»,ООО Специализированный застройщик «Стройгрупп»,ДДУ по ФЗ 214,2 кв. 2023 года,монолитно-кирпичный,Секция 5,,возможна ипотека,изолированные
2340,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_532m_1015et._2437877047,"Московский пр-т, д. 48д",Отдел Продаж Застройщиков,,,5000800,94000,53.2,,18.9,,,,2,10,15,без отделки,,,,,,ЖК «Статус»,ООО Специализированный застройщик «Стройгрупп»,ДДУ по ФЗ 214,2 кв. 2023 года,монолитно-кирпичный,Секция 5,,возможна ипотека,изолированные
2341,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_532m_1115et._2438183038,"Московский пр-т, д. 48д",Отдел Продаж Застройщиков,,,5054000,95000,53.2,,18.9,,,,2,11,15,без отделки,,,,,,ЖК «Статус»,ООО Специализированный застройщик «Стройгрупп»,ДДУ по ФЗ 214,2 кв. 2023 года,монолитно-кирпичный,Секция 5,,возможна ипотека,изолированные
2342,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_532m_1515et._2694087993,"Московский пр-т, д. 48д",Отдел Продаж Застройщиков,,,5054000,95000,53.2,,,,,,2,15,15,без отделки,,,,,,ЖК «Статус»,ООО Специализированный застройщик «Стройгрупп»,ДДУ по ФЗ 214,2 кв. 2023 года,монолитно-кирпичный,Секция 5,,возможна ипотека,изолированные
2343,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_532m_915et._2438407502,"Московский пр-т, д. 48д",Отдел Продаж Застройщиков,,,5000800,94000,53.2,,18.9,,,,2,9,15,без отделки,,,,,,ЖК «Статус»,ООО Специализированный застройщик «Стройгрупп»,ДДУ по ФЗ 214,2 кв. 2023 года,монолитно-кирпичный,Секция 5,,возможна ипотека,изолированные
2344,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_378m_1424et._2597013676,"ул. Независимости, д. 78","ГК ""РАЗВИТИЕ""",,,3191565,84433,37.8,,,,,,1,14,24,предчистовая,,,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
2345,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_379m_1024et._2597284562,"ул. Независимости, д. 78","ГК ""РАЗВИТИЕ""",,,3203395,84522,37.9,,,,,,1,10,24,предчистовая,,,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
2346,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_379m_324et._2597106654,"ул. Независимости, д. 78","ГК ""РАЗВИТИЕ""",,,3203395,84522,37.9,,,,,,1,3,24,предчистовая,,,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
2347,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_378m_1724et._2757702556,"ул. Независимости, д. 78","ГК ""РАЗВИТИЕ""",,,3191565,84433,37.8,,,,,,1,17,24,предчистовая,,,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
